val_acc;test_acc;config
0.7200000286102295;0.7599999904632568;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/wheel'], 'l2': 0.001, 'version': 463, 'trial': 0}
0.6800000071525574;0.7200000286102295;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/wheel'], 'l2': 0.0, 'version': 464, 'trial': 0}
0.7599999904632568;0.7200000286102295;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/wheel'], 'l2': 0.1, 'version': 465, 'trial': 0}
0.6800000071525574;0.800000011920929;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/wheel'], 'l2': 0.001, 'version': 466, 'trial': 0}
0.7599999904632568;0.7599999904632568;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/wheel'], 'l2': 0.0, 'version': 467, 'trial': 0}
0.8177083134651184;0.8828125;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/angular'], 'l2': 0.1, 'version': 468, 'trial': 0}
0.8151041865348816;0.7682291865348816;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/angular'], 'l2': 0.001, 'version': 469, 'trial': 0}
0.7760416865348816;0.8255208134651184;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/angular'], 'l2': 0.0, 'version': 470, 'trial': 0}
0.875;0.8411458134651184;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/angular'], 'l2': 0.1, 'version': 471, 'trial': 0}
0.8515625;0.8333333134651184;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/angular'], 'l2': 0.001, 'version': 472, 'trial': 0}
0.8125;0.7682291865348816;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/angular'], 'l2': 0.0, 'version': 473, 'trial': 0}
0.5517241358757019;0.4482758641242981;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/rounded'], 'l2': 0.1, 'version': 474, 'trial': 0}
0.5862069129943848;0.5862069129943848;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/rounded'], 'l2': 0.001, 'version': 475, 'trial': 0}
0.8275862336158752;0.6206896305084229;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/rounded'], 'l2': 0.0, 'version': 476, 'trial': 0}
0.6206896305084229;0.6551724076271057;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/rounded'], 'l2': 0.1, 'version': 477, 'trial': 0}
0.7931034564971924;0.5862069129943848;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/rounded'], 'l2': 0.001, 'version': 478, 'trial': 0}
0.37931033968925476;0.7241379022598267;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/rounded'], 'l2': 0.0, 'version': 479, 'trial': 0}
0.6071428656578064;0.75;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/thin'], 'l2': 0.1, 'version': 480, 'trial': 0}
0.6428571343421936;0.5714285969734192;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/thin'], 'l2': 0.001, 'version': 481, 'trial': 0}
0.7142857313156128;0.6071428656578064;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/thin'], 'l2': 0.0, 'version': 482, 'trial': 0}
0.6071428656578064;0.5357142686843872;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/thin'], 'l2': 0.1, 'version': 483, 'trial': 0}
0.6428571343421936;0.6785714030265808;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/thin'], 'l2': 0.001, 'version': 484, 'trial': 0}
0.6428571343421936;0.5357142686843872;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/thin'], 'l2': 0.0, 'version': 485, 'trial': 0}
0.6481249928474426;0.7193750143051147;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/flat'], 'l2': 0.1, 'version': 486, 'trial': 0}
0.5256249904632568;0.7862499952316284;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/flat'], 'l2': 0.001, 'version': 487, 'trial': 0}
0.7037500143051147;0.6456249952316284;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/flat'], 'l2': 0.0, 'version': 488, 'trial': 0}
0.5900000333786011;0.7150000333786011;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/flat'], 'l2': 0.1, 'version': 489, 'trial': 0}
0.6837500333786011;0.7506250143051147;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/flat'], 'l2': 0.001, 'version': 490, 'trial': 0}
0.6637499928474426;0.6543749570846558;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/extrude', 'abc_quant_data/image_cats/flat'], 'l2': 0.0, 'version': 491, 'trial': 0}
0.9183334112167358;0.9316667318344116;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/angular'], 'l2': 0.1, 'version': 492, 'trial': 0}
0.9316667318344116;0.9004167318344116;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/angular'], 'l2': 0.001, 'version': 493, 'trial': 0}
0.9287500381469727;0.9583333730697632;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/angular'], 'l2': 0.0, 'version': 494, 'trial': 0}
0.9166666865348816;0.9554166793823242;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/angular'], 'l2': 0.1, 'version': 495, 'trial': 0}
0.9895833730697632;0.9241666793823242;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/angular'], 'l2': 0.001, 'version': 496, 'trial': 0}
0.9420833587646484;0.9108333587646484;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/angular'], 'l2': 0.0, 'version': 497, 'trial': 0}
0.6470588445663452;0.529411792755127;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/rounded'], 'l2': 0.1, 'version': 498, 'trial': 0}
0.5882353186607361;0.5882353186607361;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/rounded'], 'l2': 0.001, 'version': 499, 'trial': 0}
0.47058823704719543;0.7647058963775635;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/rounded'], 'l2': 0.0, 'version': 500, 'trial': 0}
0.6470588445663452;0.529411792755127;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/rounded'], 'l2': 0.1, 'version': 501, 'trial': 0}
0.8235294222831726;0.7058823704719543;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/rounded'], 'l2': 0.001, 'version': 502, 'trial': 0}
0.47058823704719543;0.529411792755127;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/rounded'], 'l2': 0.0, 'version': 503, 'trial': 0}
0.4375;0.25;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/thin'], 'l2': 0.1, 'version': 504, 'trial': 0}
0.5;0.5625;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/thin'], 'l2': 0.001, 'version': 505, 'trial': 0}
0.5;0.75;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/thin'], 'l2': 0.0, 'version': 506, 'trial': 0}
0.5;0.6875;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/thin'], 'l2': 0.1, 'version': 507, 'trial': 0}
0.6875;0.5625;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/thin'], 'l2': 0.001, 'version': 508, 'trial': 0}
0.5;0.5625;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/thin'], 'l2': 0.0, 'version': 509, 'trial': 0}
0.8762019276618958;0.7524038553237915;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/flat'], 'l2': 0.1, 'version': 510, 'trial': 0}
0.9375;0.8605769276618958;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/flat'], 'l2': 0.001, 'version': 511, 'trial': 0}
0.8149038553237915;0.8834134340286255;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/flat'], 'l2': 0.0, 'version': 512, 'trial': 0}
0.8990384340286255;0.8293269276618958;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/flat'], 'l2': 0.1, 'version': 513, 'trial': 0}
0.8990384340286255;0.8293269276618958;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/flat'], 'l2': 0.001, 'version': 514, 'trial': 0}
0.921875;0.698317289352417;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/wheel', 'abc_quant_data/image_cats/flat'], 'l2': 0.0, 'version': 515, 'trial': 0}
0.8923611044883728;0.8722223043441772;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/angular', 'abc_quant_data/image_cats/rounded'], 'l2': 0.0, 'version': 518, 'trial': 0}
0.8812500238418579;0.9354166984558105;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/angular', 'abc_quant_data/image_cats/rounded'], 'l2': 0.1, 'version': 519, 'trial': 0}
0.8923611044883728;0.8930556178092957;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/angular', 'abc_quant_data/image_cats/rounded'], 'l2': 0.0, 'version': 521, 'trial': 0}
0.9572557806968689;0.9260057806968689;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/angular', 'abc_quant_data/image_cats/thin'], 'l2': 0.1, 'version': 522, 'trial': 0}
0.9134339094161987;0.8800287246704102;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/angular', 'abc_quant_data/image_cats/thin'], 'l2': 0.001, 'version': 523, 'trial': 0}
0.8383620977401733;0.868534505367279;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/angular', 'abc_quant_data/image_cats/thin'], 'l2': 0.0, 'version': 524, 'trial': 0}
0.8893678188323975;0.9134339094161987;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/angular', 'abc_quant_data/image_cats/thin'], 'l2': 0.1, 'version': 525, 'trial': 0}
0.8415948748588562;0.9249281883239746;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/angular', 'abc_quant_data/image_cats/thin'], 'l2': 0.001, 'version': 526, 'trial': 0}
0.7644230723381042;0.643629789352417;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/angular', 'abc_quant_data/image_cats/flat'], 'l2': 0.1, 'version': 528, 'trial': 0}
0.6556490659713745;0.7007211446762085;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/angular', 'abc_quant_data/image_cats/flat'], 'l2': 0.001, 'version': 529, 'trial': 0}
0.7800480723381042;0.6808894276618958;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/angular', 'abc_quant_data/image_cats/flat'], 'l2': 0.0, 'version': 530, 'trial': 0}
0.6556490659713745;0.650240421295166;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/angular', 'abc_quant_data/image_cats/flat'], 'l2': 0.1, 'version': 531, 'trial': 0}
0.598557710647583;0.7175480723381042;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/angular', 'abc_quant_data/image_cats/flat'], 'l2': 0.001, 'version': 532, 'trial': 0}
0.6706730723381042;0.6730769276618958;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/angular', 'abc_quant_data/image_cats/flat'], 'l2': 0.0, 'version': 533, 'trial': 0}
0.3499999940395355;0.5;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/rounded', 'abc_quant_data/image_cats/thin'], 'l2': 0.1, 'version': 534, 'trial': 0}
0.550000011920929;0.550000011920929;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/rounded', 'abc_quant_data/image_cats/thin'], 'l2': 0.001, 'version': 535, 'trial': 0}
0.5;0.30000001192092896;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/rounded', 'abc_quant_data/image_cats/thin'], 'l2': 0.0, 'version': 536, 'trial': 0}
0.4000000059604645;0.30000001192092896;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/rounded', 'abc_quant_data/image_cats/thin'], 'l2': 0.1, 'version': 537, 'trial': 0}
0.5;0.550000011920929;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/rounded', 'abc_quant_data/image_cats/thin'], 'l2': 0.001, 'version': 538, 'trial': 0}
0.5;0.5;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/rounded', 'abc_quant_data/image_cats/thin'], 'l2': 0.0, 'version': 539, 'trial': 0}
0.8336397409439087;0.7435661554336548;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/rounded', 'abc_quant_data/image_cats/flat'], 'l2': 0.1, 'version': 540, 'trial': 0}
0.8180147409439087;0.7123161554336548;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/rounded', 'abc_quant_data/image_cats/flat'], 'l2': 0.001, 'version': 541, 'trial': 0}
0.8042279481887817;0.6553308963775635;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/rounded', 'abc_quant_data/image_cats/flat'], 'l2': 0.0, 'version': 542, 'trial': 0}
0.8180147409439087;0.7435661554336548;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/rounded', 'abc_quant_data/image_cats/flat'], 'l2': 0.1, 'version': 543, 'trial': 0}
0.7123161554336548;0.8474264740943909;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/rounded', 'abc_quant_data/image_cats/flat'], 'l2': 0.001, 'version': 544, 'trial': 0}
0.8005514740943909;0.9099264740943909;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/rounded', 'abc_quant_data/image_cats/flat'], 'l2': 0.0, 'version': 545, 'trial': 0}
0.8125;0.8125;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/thin', 'abc_quant_data/image_cats/flat'], 'l2': 0.1, 'version': 546, 'trial': 0}
0.71875;0.78125;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/thin', 'abc_quant_data/image_cats/flat'], 'l2': 0.001, 'version': 547, 'trial': 0}
0.75;0.703125;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/thin', 'abc_quant_data/image_cats/flat'], 'l2': 0.0, 'version': 548, 'trial': 0}
0.78125;0.71875;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/thin', 'abc_quant_data/image_cats/flat'], 'l2': 0.1, 'version': 549, 'trial': 0}
0.703125;0.796875;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/thin', 'abc_quant_data/image_cats/flat'], 'l2': 0.001, 'version': 550, 'trial': 0}
0.875;0.796875;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/thin', 'abc_quant_data/image_cats/flat'], 'l2': 0.0, 'version': 551, 'trial': 0}
0.4482142925262451;0.5705357193946838;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/wheel_v_cog/wheel', 'abc_quant_data/wheel_v_cog/cog'], 'l2': 0.1, 'version': 552, 'trial': 1}
0.5580357313156128;0.516964316368103;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/wheel_v_cog/wheel', 'abc_quant_data/wheel_v_cog/cog'], 'l2': 0.001, 'version': 553, 'trial': 1}
0.512499988079071;0.5017856955528259;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/wheel_v_cog/wheel', 'abc_quant_data/wheel_v_cog/cog'], 'l2': 0.0, 'version': 554, 'trial': 1}
0.40892860293388367;0.516964316368103;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/wheel_v_cog/wheel', 'abc_quant_data/wheel_v_cog/cog'], 'l2': 0.1, 'version': 555, 'trial': 1}
0.46071431040763855;0.5142857432365417;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/wheel_v_cog/wheel', 'abc_quant_data/wheel_v_cog/cog'], 'l2': 0.001, 'version': 556, 'trial': 1}
0.6508928537368774;0.6598214507102966;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/wheel_v_cog/wheel', 'abc_quant_data/wheel_v_cog/cog'], 'l2': 0.0, 'version': 557, 'trial': 1}
0.8799999952316284;0.9200000166893005;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/cookie_cutter'], 'l2': 0.1, 'version': 558, 'trial': 1}
0.9599999785423279;0.9200000166893005;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/cookie_cutter'], 'l2': 0.001, 'version': 559, 'trial': 1}
0.800000011920929;0.8799999952316284;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/cookie_cutter'], 'l2': 0.1, 'version': 561, 'trial': 1}
0.9599999785423279;0.9599999785423279;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/cookie_cutter'], 'l2': 0.0, 'version': 563, 'trial': 1}
0.8846153616905212;0.9615384340286255;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/pipe'], 'l2': 0.1, 'version': 564, 'trial': 1}
0.9230769276618958;0.9615384340286255;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/pipe'], 'l2': 0.001, 'version': 565, 'trial': 1}
0.8846153616905212;0.8461538553237915;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/pipe'], 'l2': 0.1, 'version': 567, 'trial': 1}
0.9230769276618958;0.807692289352417;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/pipe'], 'l2': 0.001, 'version': 568, 'trial': 1}
0.9615384340286255;0.9230769276618958;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/pipe'], 'l2': 0.0, 'version': 569, 'trial': 1}
0.5833333730697632;0.6944444179534912;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/cog'], 'l2': 0.1, 'version': 570, 'trial': 1}
0.732638955116272;0.5625;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/cog'], 'l2': 0.001, 'version': 571, 'trial': 1}
0.5868055820465088;0.7604166865348816;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/cog'], 'l2': 0.0, 'version': 572, 'trial': 1}
0.7118055820465088;0.670138955116272;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/cog'], 'l2': 0.1, 'version': 573, 'trial': 1}
0.71875;0.7152777910232544;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/cog'], 'l2': 0.001, 'version': 574, 'trial': 1}
0.7048611044883728;0.6736111044883728;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/cog'], 'l2': 0.0, 'version': 575, 'trial': 1}
0.581250011920929;0.46562498807907104;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/text'], 'l2': 0.1, 'version': 576, 'trial': 1}
0.5843750238418579;0.484375;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/text'], 'l2': 0.001, 'version': 577, 'trial': 1}
0.5562499761581421;0.6468750238418579;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/text'], 'l2': 0.0, 'version': 578, 'trial': 1}
0.5874999761581421;0.5843750238418579;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/text'], 'l2': 0.1, 'version': 579, 'trial': 1}
0.6343749761581421;0.628125011920929;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/text'], 'l2': 0.001, 'version': 580, 'trial': 1}
0.4312500059604645;0.46875;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/text'], 'l2': 0.0, 'version': 581, 'trial': 1}
0.7586206793785095;0.7931034564971924;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/electric'], 'l2': 0.1, 'version': 582, 'trial': 1}
0.8965517282485962;0.6896551847457886;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/electric'], 'l2': 0.001, 'version': 583, 'trial': 1}
0.7931034564971924;0.7931034564971924;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/electric'], 'l2': 0.0, 'version': 584, 'trial': 1}
0.7931034564971924;0.6896551847457886;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/electric'], 'l2': 0.1, 'version': 585, 'trial': 1}
0.8620689511299133;0.8275862336158752;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/electric'], 'l2': 0.001, 'version': 586, 'trial': 1}
0.8965517282485962;0.7931034564971924;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/electric'], 'l2': 0.0, 'version': 587, 'trial': 1}
0.7291666269302368;0.4479166865348816;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/screw'], 'l2': 0.1, 'version': 588, 'trial': 1}
0.84375;0.8072916269302368;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/screw'], 'l2': 0.001, 'version': 589, 'trial': 1}
0.609375;0.4479166865348816;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/screw'], 'l2': 0.0, 'version': 590, 'trial': 1}
0.3645833432674408;0.796875;{'data_root': '../psnet_data/abc_all', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/screw'], 'l2': 0.0, 'version': 593, 'trial': 1}
0.9722222089767456;0.9641203880310059;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/prismatic'], 'l2': 0.1, 'version': 594, 'trial': 1}
0.9733796119689941;0.9722222089767456;{'data_root': '../uvnet_data/abc_sub_mu_only', 'cats_dirs': ['abc_quant_data/image_cats/free_form', 'abc_quant_data/image_cats/prismatic'], 'l2': 0.001, 'version': 595, 'trial': 1}
